Sample,Cluster
213524_s_at,0
213525_at,1
213526_s_at,1
213527_s_at,1
213528_at,1
213529_at,1
213530_at,1
213531_s_at,0
213532_at,1
213533_at,1
213534_s_at,1
213535_s_at,0
213536_s_at,1
213537_at,1
213538_at,1
213539_at,0
213540_at,1
213541_s_at,1
213542_at,1
213543_at,1
213544_at,1
213545_x_at,0
213546_at,0
213547_at,1
213548_s_at,1
213549_at,1
213550_s_at,1
213551_x_at,0
213552_at,1
213553_x_at,1
213554_s_at,0
213555_at,1
213556_at,1
213557_at,1
213558_at,1
213559_s_at,1
213560_at,1
213561_at,1
213562_s_at,1
213563_s_at,1
213564_x_at,0
213565_s_at,1
213566_at,1
213567_at,1
213568_at,1
213569_at,0
213570_at,1
213571_s_at,0
213572_s_at,0
213573_at,0
213574_s_at,0
213575_at,1
213577_at,1
213578_at,1
213579_s_at,1
213580_at,1
213581_at,1
213582_at,1
213583_x_at,0
213584_s_at,1
213585_s_at,1
213586_at,1
213587_s_at,1
213588_x_at,0
213589_s_at,1
213590_at,1
213591_at,1
213592_at,1
213593_s_at,1
213594_x_at,1
213595_s_at,1
213596_at,1
213597_s_at,1
213598_at,1
213599_at,1
213600_at,1
213601_at,1
213602_s_at,1
213603_s_at,0
213604_at,0
213605_s_at,1
213606_s_at,1
213607_x_at,1
213608_s_at,1
213609_s_at,1
213610_s_at,1
213611_at,1
213612_x_at,0
213613_s_at,1
213614_x_at,0
213615_at,1
213616_at,1
213617_s_at,1
213618_at,1
213619_at,0
213620_s_at,1
213621_s_at,1
213622_at,1
213623_at,1
213624_at,0
213625_at,1
213626_at,1
213627_at,0
213628_at,1
213629_x_at,0
213630_at,1
213631_x_at,1
213632_at,1
213633_at,1
213634_s_at,1
213635_s_at,1
213636_at,1
213637_at,1
213638_at,1
213639_s_at,1
213640_s_at,1
213641_at,1
213642_at,0
213643_s_at,1
213644_at,1
213645_at,1
213646_x_at,0
213647_at,1
213648_at,1
213649_at,0
213650_at,1
213651_at,1
213652_at,1
213653_at,1
213654_at,1
213655_at,0
213656_s_at,1
213657_s_at,1
213658_at,1
213659_at,1
213660_s_at,1
213661_at,1
213662_at,1
213663_s_at,1
213664_at,0
213665_at,1
213666_at,1
213667_at,1
213668_s_at,1
213669_at,1
213670_x_at,1
213671_s_at,1
213672_at,1
213673_x_at,1
213674_x_at,1
213675_at,1
213676_at,1
213677_s_at,1
213678_at,1
213679_at,1
213680_at,1
213681_at,1
213682_at,0
213683_at,1
213684_s_at,1
213685_at,0
213686_at,1
213687_s_at,0
213688_at,1
213689_x_at,0
213690_s_at,0
213691_at,0
213692_s_at,1
213693_s_at,0
213694_at,1
213695_at,1
213696_s_at,1
213697_at,1
213698_at,0
213699_s_at,0
213700_s_at,1
213701_at,1
213702_x_at,0
213703_at,1
213704_at,1
213705_at,1
213706_at,1
213707_s_at,1
213708_s_at,0
213709_at,1
213710_s_at,0
213711_at,1
213712_at,1
213713_s_at,0
213714_at,1
213715_s_at,1
213716_s_at,0
213717_at,1
213718_at,1
213719_s_at,1
213720_s_at,1
213721_at,1
213722_at,1
213723_s_at,1
213724_s_at,1
213725_x_at,1
213726_x_at,0
213727_x_at,1
213728_at,1
213729_at,0
213730_x_at,1
213731_s_at,1
213732_at,1
213733_at,1
213734_at,0
213735_s_at,0
213736_at,1
213737_x_at,1
213738_s_at,0
213739_at,0
213740_s_at,0
213741_s_at,1
213742_at,1
213743_at,1
213744_at,1
213745_at,1
213746_s_at,1
213747_at,1
213748_at,1
213749_at,1
213750_at,1
213751_at,1
213752_at,1
213753_x_at,0
213754_s_at,1
213755_s_at,1
213756_s_at,1
213757_at,0
213758_at,1
213759_at,1
213760_s_at,1
213761_at,1
213762_x_at,0
213763_at,1
213764_s_at,1
213765_at,1
213766_x_at,0
213767_at,1
213768_s_at,1
213769_at,1
213770_at,1
213771_at,1
213772_s_at,1
213773_x_at,0
213774_s_at,1
213775_x_at,0
213776_at,1
213777_s_at,1
213778_x_at,1
213779_at,1
213780_at,1
213781_at,1
213782_s_at,1
213783_at,1
213784_at,1
213785_at,1
213786_at,1
213787_s_at,0
213788_s_at,1
213789_at,1
213790_at,1
213791_at,1
213792_s_at,0
213793_s_at,1
213794_s_at,0
213795_s_at,1
213796_at,1
213797_at,1
213798_s_at,0
213799_s_at,1
213800_at,1
213801_x_at,0
213802_at,1
213803_at,1
213804_at,1
213805_at,1
213806_at,1
213807_x_at,0
213808_at,1
213809_x_at,1
213810_s_at,1
213811_x_at,1
213812_s_at,0
213813_x_at,0
213814_s_at,1
213815_x_at,1
213816_s_at,1
213817_at,1
213818_x_at,1
213819_s_at,1
213820_s_at,1
213821_s_at,1
213822_s_at,1
213823_at,1
213824_at,1
213825_at,1
213826_s_at,0
213827_at,1
213828_x_at,0
213829_x_at,1
213830_at,1
213831_at,1
213832_at,1
213833_x_at,1
213834_at,1
213835_x_at,1
213836_s_at,1
213837_at,1
213838_at,1
213839_at,1
213840_s_at,1
213841_at,1
213842_x_at,1
213843_x_at,0
213844_at,1
213845_at,1
213846_at,0
213847_at,1
213848_at,1
213849_s_at,1
213850_s_at,0
213851_at,1
213852_at,0
213853_at,1
213854_at,1
213855_s_at,1
213856_at,1
213857_s_at,0
213858_at,1
213859_x_at,1
213860_x_at,0
213861_s_at,1
213862_at,1
213863_s_at,1
213864_s_at,0
213865_at,1
213866_at,1
213867_x_at,0
213868_s_at,1
213869_x_at,1
213870_at,1
213871_s_at,1
213872_at,0
213873_at,1
213874_at,1
213875_x_at,0
213876_x_at,0
213877_x_at,1
213878_at,0
213879_at,1
213880_at,1
213881_x_at,0
213882_at,1
213883_s_at,1
213884_s_at,1
213885_at,0
213887_s_at,0
213888_s_at,1
213889_at,1
213890_x_at,0
213891_s_at,1
213892_s_at,0
213893_x_at,1
213894_at,1
213895_at,1
213896_x_at,1
213897_s_at,0
213898_at,1
213899_at,1
213900_at,1
213901_x_at,1
213902_at,0
213903_s_at,1
213904_at,1
213905_x_at,1
213906_at,1
213907_at,1
213908_at,1
213909_at,1
213910_at,1
213911_s_at,0
213912_at,1
213913_s_at,1
213914_s_at,1
213915_at,1
213916_at,1
213917_at,1
213918_s_at,1
213919_at,1
213920_at,1
213921_at,0
213922_at,1
213923_at,0
213924_at,1
213925_at,1
213926_s_at,1
213927_at,1
213928_s_at,1
213929_at,1
213930_at,1
213931_at,1
213932_x_at,0
213933_at,1
213934_s_at,1
213935_at,1
213936_x_at,1
213937_s_at,1
213938_at,1
213939_s_at,1
213940_s_at,1
213941_x_at,0
213942_at,1
213943_at,1
213944_x_at,0
213945_s_at,1
213946_s_at,1
213947_s_at,1
213948_x_at,1
213949_s_at,1
213950_s_at,1
213951_s_at,1
213952_s_at,1
213953_at,0
213954_at,1
213955_at,1
213956_at,1
213957_s_at,1
213958_at,1
213959_s_at,1
213960_at,1
213961_s_at,1
213962_s_at,1
213963_s_at,1
213964_x_at,0
213965_s_at,1
213966_at,1
213967_at,1
213968_at,1
213969_x_at,0
213970_at,1
213971_s_at,1
213972_at,1
213973_at,1
213974_at,1
213975_s_at,0
213976_at,1
213977_s_at,1
213978_at,1
213979_s_at,1
213980_s_at,0
213981_at,1
213982_s_at,1
213983_s_at,1
213984_at,1
213985_s_at,1
213986_s_at,1
213987_s_at,1
213988_s_at,0
213989_x_at,1
213990_s_at,1
213991_s_at,1
213992_at,1
213993_at,1
213994_s_at,1
213995_at,1
213996_at,1
213997_at,1
213998_s_at,1
213999_at,1
214000_s_at,1
214001_x_at,0
214002_at,1
214003_x_at,0
214004_s_at,1
214005_at,1
214006_s_at,1
214007_s_at,0
214008_at,1
214009_at,1
214010_s_at,1
214011_s_at,0
214012_at,1
214013_s_at,1
214014_at,1
214015_at,1
214016_s_at,1
214017_s_at,1
214018_at,1
214019_at,1
214020_x_at,1
214021_x_at,1
214022_s_at,0
214023_x_at,1
214024_s_at,1
214025_at,1
214026_s_at,1
214027_x_at,1
214028_x_at,1
214029_at,1
214030_at,1
214031_s_at,1
214032_at,1
214033_at,0
214034_at,1
214035_x_at,0
214036_at,1
214037_s_at,1
214038_at,1
214039_s_at,0
214040_s_at,1
214041_x_at,0
214042_s_at,0
214043_at,1
214044_at,1
214045_at,1
214046_at,1
214047_s_at,1
214048_at,1
214049_x_at,1
214050_at,1
214051_at,1
214052_x_at,1
214053_at,1
214054_at,1
214055_x_at,0
214056_at,0
214057_at,0
214058_at,1
214059_at,1
214060_at,1
214061_at,1
214062_x_at,1
214063_s_at,1
214064_at,1
214065_s_at,1
214066_x_at,1
214067_at,1
214068_at,1
214069_at,1
214070_s_at,0
214071_at,1
214072_x_at,1
214073_at,1
214074_s_at,1
214075_at,1
214076_at,1
214077_x_at,1
214078_at,1
214079_at,1
214080_x_at,0
214081_at,1
214082_at,1
214083_at,1
214084_x_at,1
214085_x_at,1
214086_s_at,1
214087_s_at,1
214088_s_at,0
214089_at,1
214090_at,1
214091_s_at,0
214092_x_at,1
214093_s_at,1
214094_at,1
214095_at,1
214096_s_at,0
214097_at,1
214098_at,1
214099_s_at,1
214100_x_at,1
214101_s_at,1
214102_at,1
214103_s_at,1
214104_at,1
214105_at,1
214106_s_at,0
214107_x_at,1
214108_at,1
214109_at,0
214110_s_at,1
214111_at,1
214112_s_at,0
214113_s_at,1
214114_x_at,0
214115_at,1
214116_at,1
214117_s_at,1
214118_x_at,1
214119_s_at,0
214120_at,1
214121_x_at,1
214122_at,1
214123_s_at,1
214124_x_at,1
214125_s_at,1
214126_at,1
214127_s_at,1
214128_at,1
214129_at,0
214130_s_at,1
214131_at,1
214132_at,1
214133_at,1
214134_at,1
214135_at,1
214136_at,1
214137_at,1
214138_at,1
214139_at,1
214140_at,1
214141_x_at,0
214142_at,0
214143_x_at,0
214144_at,1
214145_s_at,1
214146_s_at,1
214147_at,1
214148_at,1
214149_s_at,1
214150_x_at,0
214151_s_at,1
214152_at,1
214153_at,1
214154_s_at,1
214155_s_at,1
214156_at,1
214157_at,1
214158_s_at,1
214159_at,1
214160_at,1
214161_at,1
214162_at,1
214163_at,1
214164_x_at,0
214165_s_at,1
214166_at,1
214167_s_at,0
214168_s_at,1
214169_at,1
214170_x_at,0
214171_s_at,1
214172_x_at,1
214173_x_at,0
214174_s_at,1
214175_x_at,1
214176_s_at,1
214177_s_at,0
214178_s_at,1
214179_s_at,0
214180_at,1
214181_x_at,1
214182_at,0
214183_s_at,1
214184_at,1
214185_at,1
214186_s_at,1
214187_x_at,1
214188_at,1
214189_s_at,1
214190_x_at,1
214191_at,1
214192_at,1
214193_s_at,1
214194_at,1
214195_at,1
214196_s_at,1
214197_s_at,1
214198_s_at,0
214199_at,1
214200_s_at,1
214201_x_at,1
214202_at,1
214203_s_at,1
214204_at,1
214205_x_at,0
214206_at,1
214207_s_at,1
214208_at,1
214209_s_at,1
214210_at,1
214211_at,0
214212_x_at,1
214213_x_at,0
214214_s_at,0
214215_s_at,1
214216_s_at,1
214217_at,1
214218_s_at,1
214219_x_at,1
214220_s_at,1
214221_at,1
214222_at,1
214223_at,1
214224_s_at,0
214225_at,1
214226_at,1
214227_at,1
214228_x_at,1
214229_at,1
214230_at,1
214231_s_at,1
214232_at,1
214233_at,1
214234_s_at,0
214235_at,0
214236_at,1
214237_x_at,1
214238_at,1
214239_x_at,1
214240_at,1
214241_at,1
214242_at,1
214243_s_at,1
214244_s_at,1
214245_at,1
214246_x_at,0
214247_s_at,1
214248_s_at,1
214249_at,1
214250_at,1
214251_s_at,1
214252_s_at,1
214253_s_at,1
214254_at,1
214255_at,1
214256_at,1
214257_s_at,0
214258_x_at,0
214259_s_at,0
214260_at,1
214261_s_at,1
214262_at,1
214263_x_at,0
214264_s_at,1
214265_at,1
214266_s_at,1
214267_s_at,1
214268_s_at,0
214269_at,1
214270_s_at,1
214271_x_at,0
214272_at,1
214273_x_at,1
214274_s_at,0
214275_at,1
214276_at,1
214277_at,1
214278_s_at,1
214279_s_at,0
214280_x_at,0
214281_s_at,1
214282_at,1
214283_at,1
214284_s_at,1
214285_at,1
214286_at,1
214287_s_at,1
214288_s_at,0
214289_at,1
214290_s_at,0
214291_at,1
214292_at,1
214293_at,1
214294_at,1
214295_at,1
214296_x_at,1
214297_at,1
214298_x_at,1
214299_at,1
214300_s_at,1
214301_s_at,1
214302_x_at,1
214303_x_at,1
214304_x_at,1
214305_s_at,0
214306_at,1
214307_at,1
214308_s_at,1
214309_s_at,1
214310_s_at,1
214311_at,1
214312_at,1
214313_s_at,1
214314_s_at,1
214315_x_at,0
214316_x_at,0
214317_x_at,0
214318_s_at,1
214319_at,1
214320_x_at,1
214321_at,1
214322_at,1
214323_s_at,0
214324_at,1
214325_at,1
214326_x_at,1
214327_x_at,0
214328_s_at,0
214329_x_at,1
214330_at,1
214331_at,1
214332_s_at,1
214333_x_at,1
214334_x_at,0
214335_at,1
214336_s_at,1
214337_at,1
214338_at,1
214339_s_at,1
214340_at,1
214341_at,1
214342_at,1
214343_s_at,1
214344_at,1
214345_at,1
214346_at,1
214347_s_at,1
214348_at,1
214349_at,0
214350_at,1
214351_x_at,0
214352_s_at,0
214353_at,1
214354_x_at,1
214355_x_at,0
214356_s_at,0
214357_at,1
214358_at,1
214359_s_at,0
214360_at,1
214361_s_at,1
214362_at,1
214363_s_at,0
214364_at,1
214365_at,1
214366_s_at,1
214367_at,1
214368_at,1
214369_s_at,1
214370_at,1
214371_at,1
214372_x_at,0
214373_at,1
214374_s_at,1
214375_at,1
214376_at,1
214377_s_at,1
214378_at,1
214379_at,1
214380_at,1
214381_at,1
214382_at,1
214383_x_at,0
214384_s_at,1
214385_s_at,1
214386_at,1
214387_x_at,1
214388_at,1
214389_at,1
214390_s_at,1
214391_x_at,1
214392_at,1
214393_at,1
214394_x_at,0
214395_x_at,1
214396_s_at,1
214397_at,1
214398_s_at,1
214399_s_at,1
214400_at,1
214401_at,1
214402_s_at,1
214403_x_at,1
214404_x_at,0
214405_at,1
214406_s_at,1
214407_x_at,1
214408_s_at,1
214409_at,1
214410_at,1
214411_x_at,1
214412_at,1
214413_at,1
214414_x_at,0
214415_at,1
214416_at,1
214417_s_at,1
214418_at,1
214419_s_at,1
214420_s_at,1
214421_x_at,1
214422_at,1
214423_x_at,1
214424_s_at,1
214425_at,1
214426_x_at,1
214427_at,0
214428_x_at,0
214429_at,1
214430_at,0
214431_at,1
214432_at,1
214433_s_at,0
214434_at,1
214435_x_at,1
214436_at,1
214437_s_at,1
214438_at,1
214439_x_at,0
214440_at,0
214441_at,1
214442_s_at,1
214443_at,1
214444_s_at,1
214445_at,1
214446_at,1
214447_at,1
214448_x_at,1
214449_s_at,1
214450_at,1
214451_at,1
214452_at,1
214453_s_at,1
214454_at,1
214455_at,1
214456_x_at,1
214457_at,1
214458_at,1
214459_x_at,0
214460_at,1
214461_at,1
214462_at,1
214463_x_at,1
214464_at,1
214465_at,1
214466_at,1
214467_at,1
214468_at,1
214469_at,1
214470_at,0
214471_x_at,1
214472_at,1
214473_x_at,1
214474_at,1
214475_x_at,1
214476_at,1
214477_at,1
214478_at,1
214479_at,1
214480_at,1
214481_at,1
214482_at,1
214483_s_at,1
214484_s_at,1
214485_at,1
214486_x_at,0
214487_s_at,1
214488_at,1
214489_at,1
214490_at,1
214491_at,1
214492_at,1
214493_s_at,1
214494_s_at,1
214495_at,1
214496_x_at,0
214497_s_at,1
214498_at,1
214499_s_at,1
214500_at,1
214501_s_at,0
214502_at,1
214503_x_at,1
214504_at,1
214505_s_at,0
214506_at,1
214507_s_at,1
214508_x_at,1
214509_at,1
214510_at,1
214511_x_at,1
214512_s_at,0
214513_s_at,1
214514_at,1
214515_at,1
214516_at,1
214517_at,1
214518_at,1
214519_s_at,1
214520_at,1
214521_at,1
214522_x_at,1
214523_at,1
214524_at,1
214525_x_at,1
214526_x_at,0
214527_s_at,1
214528_s_at,1
214529_at,1
214530_x_at,1
214531_s_at,1
214532_x_at,1
214533_at,1
214534_at,1
214535_s_at,1
214536_at,1
214537_at,1
214538_x_at,1
214539_at,1
214540_at,1
214541_s_at,1
214542_x_at,1
214543_x_at,1
214544_s_at,1
214545_s_at,1
214546_s_at,1
214547_at,1
214548_x_at,0
214549_x_at,1
214550_s_at,1
214551_s_at,1
214552_s_at,1
214553_s_at,1
214554_at,1
214555_at,1
214556_at,1
214557_at,1
214558_at,1
214559_at,1
214560_at,1
214561_at,1
214562_at,1
214563_at,1
214564_s_at,1
214565_s_at,1
214566_at,1
214567_s_at,1
214568_at,1
214569_at,1
214570_x_at,1
214571_at,1
214572_s_at,1
214574_x_at,1
214575_s_at,1
214576_at,1
214577_at,1
214578_s_at,0
214579_at,1
214580_x_at,1
214581_x_at,0
214582_at,1
214583_at,1
214584_x_at,1
214585_s_at,0
214586_at,1
214587_at,1
214588_s_at,1
214589_at,1
214590_s_at,1
214591_at,1
214592_s_at,1
214593_at,1
214594_x_at,0
214595_at,1
214596_at,1
214597_at,1
214598_at,0
214599_at,1
214600_at,1
214601_at,1
214602_at,1
214603_at,1
214604_at,1
214605_x_at,1
214606_at,1
214607_at,1
214608_s_at,1
214609_at,1
214610_at,1
214611_at,1
214612_x_at,1
214613_at,1
214614_at,1
214615_at,1
214616_at,1
214617_at,1
214618_at,1
214619_at,1
214620_x_at,1
214621_at,1
214622_at,1
214623_at,1
214624_at,1
214625_s_at,1
214626_s_at,0
214627_at,1
214628_at,1
214629_x_at,0
214630_at,1
214631_at,1
214632_at,1
214633_at,1
214634_at,1
214635_at,1
214636_at,1
214637_at,1
214638_s_at,1
214639_s_at,1
214640_at,1
214641_at,1
214642_x_at,1
214643_x_at,1
214644_at,1
214645_at,1
214646_at,1
214647_s_at,1
214648_at,1
214649_s_at,1
214650_x_at,1
214651_s_at,1
214652_at,1
214655_at,1
214656_x_at,0
214657_s_at,1
214658_at,1
214659_x_at,1
214660_at,1
214661_s_at,1
214662_at,1
214663_at,1
214664_at,1
214665_s_at,0
214666_x_at,1
214667_s_at,1
214668_at,1
214669_x_at,0
214670_at,1
214671_s_at,1
214672_at,1
214673_s_at,1
214674_at,1
214675_at,1
214676_x_at,1
214677_x_at,0
214678_x_at,1
214679_x_at,0
214680_at,1
214681_at,1
214682_at,1
214683_s_at,1
214684_at,1
214685_at,1
214686_at,1
214687_x_at,0
214688_at,1
214689_at,1
214690_at,1
214691_x_at,1
214692_s_at,1
214693_x_at,0
214694_at,1
214695_at,1
214696_at,0
214697_s_at,1
214698_at,1
214699_x_at,1
214700_x_at,1
214701_s_at,1
214702_at,1
214703_s_at,1
214704_at,1
214705_at,1
214706_at,1
214707_x_at,0
214708_at,1
214709_s_at,0
214710_s_at,1
214711_at,1
214712_at,1
214713_at,1
214714_at,1
214715_x_at,0
214716_at,1
214717_at,1
214718_at,1
214719_at,0
214720_x_at,1
214721_x_at,0
214722_at,1
214723_x_at,1
214724_at,1
214725_at,1
214726_x_at,0
214727_at,1
214728_x_at,1
214729_at,1
214730_s_at,0
214731_at,1
214732_at,1
214733_s_at,0
214734_at,0
214735_at,1
214736_s_at,0
214737_x_at,0
214738_s_at,1
214739_at,1
214740_at,1
214741_at,1
214742_at,1
214743_at,1
214744_s_at,1
214745_at,1
214746_s_at,1
214747_at,1
214748_at,1
214749_s_at,0
214750_at,1
214751_at,1
214752_x_at,0
214753_at,1
214754_at,1
214755_at,1
214756_x_at,0
214757_at,1
214758_at,1
214759_at,1
214760_at,1
214761_at,1
214762_at,1
214763_at,0
214764_at,1
214765_s_at,0
214766_s_at,1
214767_s_at,1
214768_x_at,0
214769_at,1
214770_at,1
214771_x_at,0
214772_at,1
214773_x_at,1
214774_x_at,0
214775_at,1
214776_x_at,1
214777_at,0
214778_at,1
214779_s_at,0
214780_s_at,0
214781_at,1
214782_at,1
214783_s_at,0
214784_x_at,0
214785_at,1
214786_at,1
214787_at,1
214788_x_at,1
214789_x_at,0
214790_at,1
214791_at,1
214792_x_at,1
214793_at,1
214794_at,1
214795_at,1
214796_at,1
214797_s_at,1
214798_at,0
214799_at,1
214800_x_at,0
214801_at,1
214802_at,1
214803_at,1
214804_at,1
214805_at,1
214806_at,1
214807_at,1
214808_at,1
214809_at,0
214811_at,1
214812_s_at,0
214813_at,1
214814_at,1
214815_at,1
214816_x_at,1
214817_at,1
214818_at,1
214819_at,1
214820_at,1
214821_at,1
214822_at,1
214823_at,1
214824_at,1
214825_at,1
214826_at,1
214827_at,1
214828_s_at,1
214829_at,1
214830_at,1
214831_at,1
214832_at,1
214833_at,1
214834_at,1
214835_s_at,0
214836_x_at,0
214837_at,1
214838_at,1
214839_at,1
214840_at,1
214841_at,1
214842_s_at,1
214843_s_at,1
214844_s_at,1
214845_s_at,1
214846_s_at,1
214847_s_at,1
214848_at,1
214849_at,1
214850_at,1
214851_at,1
214852_x_at,1
214853_s_at,0
214854_at,1
214855_s_at,1
214856_at,1
214857_at,0
214858_at,0
214859_at,1
214860_at,1
214861_at,1
214862_x_at,1
214863_at,1
214864_s_at,0
214865_at,1
214866_at,1
214867_at,1
214868_at,1
214869_x_at,1
214870_x_at,1
214871_x_at,0
214872_at,1
214873_at,1
214874_at,1
214875_x_at,0
214876_s_at,1
214877_at,1
214878_at,1
214879_x_at,1
214880_x_at,1
214881_s_at,1
214882_s_at,0
214883_at,1
214884_at,1
214885_at,1
214886_s_at,1
214887_at,1
214888_at,1
214889_at,1
214890_s_at,1
214891_at,1
214892_x_at,1
214893_x_at,1
214894_x_at,0
214895_s_at,1
214896_at,0
214897_at,1
214898_x_at,0
214899_at,1
214900_at,1
214901_at,1
214902_x_at,0
214903_at,1
214904_at,1
214905_at,1
214906_x_at,1
214907_at,1
214908_s_at,1
214909_s_at,0
214910_s_at,1
214911_s_at,0
214912_at,1
214913_at,1
214914_at,1
214915_at,1
214916_x_at,0
214917_at,1
214918_at,1
214919_s_at,1
214920_at,1
214921_at,1
214922_at,1
214923_at,1
214924_s_at,0
214925_s_at,1
214926_at,1
214927_at,1
214928_at,1
214929_s_at,1
214930_at,1
214931_s_at,1
214932_at,1
214933_at,1
214934_at,1
214935_at,1
214936_at,1
214937_x_at,0
214938_x_at,0
214939_x_at,1
214940_s_at,1
214941_s_at,0
214942_at,1
214943_s_at,1
214944_at,1
214945_at,1
214946_x_at,0
214947_at,1
214948_s_at,1
214949_at,1
214950_at,1
214951_at,1
214952_at,1
214953_s_at,0
214954_at,1
214955_at,1
214956_at,1
214957_at,1
214958_s_at,1
214959_s_at,1
214960_at,1
214961_at,1
214962_s_at,1
214963_at,1
214964_at,1
214965_at,0
214966_at,1
214967_at,1
214968_at,1
214969_at,1
214970_s_at,1
214971_s_at,1
214972_at,1
214973_x_at,0
214974_x_at,1
214975_s_at,1
214976_at,1
214977_at,1
214978_s_at,1
214979_at,1
214980_at,1
214981_at,1
214982_at,1
214983_at,1
214984_at,1
214985_at,1
214986_x_at,1
214987_at,1
214988_s_at,0
214989_x_at,0
214990_at,1
214991_s_at,1
214992_s_at,1
214993_at,1
214994_at,1
214995_s_at,1
214996_at,1
214997_at,1
214998_at,1
214999_s_at,1
215000_s_at,0
215001_s_at,0
215002_at,1
215003_at,1
215004_s_at,1
215005_at,1
215006_at,1
215008_at,1
215009_s_at,0
215010_s_at,1
215011_at,1
215012_at,1
215013_s_at,1
215014_at,1
215015_at,1
215016_x_at,0
215017_s_at,1
215018_at,1
215019_x_at,1
215020_at,1
215021_s_at,1
215022_x_at,1
215023_s_at,1
215024_at,1
215025_at,1
215026_x_at,1
215027_at,1
215028_at,1
215029_at,1
215030_at,1
215031_x_at,1
215032_at,1
215033_at,1
215034_s_at,0
215035_at,1
215036_at,1
215037_s_at,1
215038_s_at,1
215039_at,1
215040_at,0
215041_s_at,1
215042_at,1
215043_s_at,1
215044_s_at,1
215045_at,1
215046_at,1
215047_at,1
215048_at,1
215049_x_at,1
215050_x_at,1
215051_x_at,1
215052_at,1
215053_at,1
215054_at,1
215055_at,1
215056_at,1
215057_at,0
215058_at,1
215059_at,1
215060_at,0
215061_at,1
215062_at,1
215063_x_at,0
215064_at,1
215065_at,1
215066_at,1
215067_x_at,0
215068_s_at,1
215069_at,1
215070_x_at,1
215071_s_at,0
215072_x_at,1
215073_s_at,1
215074_at,1
215075_s_at,0
215076_s_at,0
215077_at,1
215078_at,1
215079_at,1
215080_s_at,1
215081_at,1
215082_at,1
215083_at,1
215084_s_at,1
215085_x_at,1
215086_at,1
215087_at,1
215088_s_at,0
215089_s_at,1
215090_x_at,0
215091_s_at,0
215092_s_at,1
215093_at,1
215094_at,1
215095_at,1
215096_s_at,0
215097_at,1
215098_at,1
215099_s_at,1
215100_at,0
215101_s_at,1
215102_at,0
215103_at,1
215104_at,1
215105_at,1
215106_at,1
215107_s_at,1
215108_x_at,0
215109_at,1
215110_at,1
215111_s_at,0
215112_x_at,1
215113_s_at,1
215114_at,1
215115_x_at,1
215116_s_at,1
215117_at,1
215118_s_at,0
215119_at,1
215120_s_at,1
215121_x_at,0
215122_at,1
215123_at,1
215124_at,1
215125_s_at,1
215126_at,0
215127_s_at,1
215128_at,1
215129_at,1
215130_s_at,1
215131_at,1
215132_at,1
215133_s_at,1
215134_at,1
215135_at,1
215136_s_at,1
215137_at,1
215138_s_at,1
215139_at,1
215140_at,1
215141_at,1
215142_at,1
215143_at,1
215144_at,1
215145_s_at,1
215146_s_at,1
215147_at,1
215148_s_at,1
215149_at,1
215150_at,1
215151_at,1
215152_at,1
215153_at,1
215154_at,1
215155_at,1
215156_at,1
215157_x_at,0
215158_s_at,0
215159_s_at,1
215160_x_at,1
215161_at,1
215162_at,1
215163_at,1
215164_at,1
215165_x_at,0
215166_at,1
215167_at,1
215168_at,1
215169_at,1
215170_s_at,1
215171_s_at,0
215172_at,1
215173_at,1
215174_at,1
215175_at,1
215176_x_at,0
215177_s_at,0
215178_x_at,1
215179_x_at,0
215180_at,1
215181_at,1
215182_x_at,1
215183_at,1
215184_at,1
215185_at,0
215186_at,1
215187_at,1
215188_at,1
215189_at,1
215190_at,1
215191_at,1
215192_at,1
215193_x_at,0
215194_at,1
215195_at,1
215196_at,1
215197_at,1
215198_s_at,1
215199_at,1
215200_x_at,1
215201_at,1
215202_at,1
215203_at,1
215204_at,1
215205_x_at,1
215206_at,1
215207_x_at,1
215208_x_at,1
215209_at,1
215210_s_at,0
215211_at,1
215212_at,1
215213_at,1
215214_at,1
215215_s_at,1
215216_at,1
215217_at,1
215218_s_at,1
215219_at,1
215220_s_at,1
215221_at,1
215222_x_at,1
215223_s_at,1
215224_at,1
215225_s_at,1
215226_at,1
215227_x_at,0
215228_at,1
215229_at,0
215230_x_at,0
215231_at,1
215232_at,1
215233_at,1
215234_at,1
215235_at,0
215236_s_at,1
215237_at,1
215238_s_at,1
215239_x_at,1
215240_at,1
